"Student_ID","School_ID","Sex","Race","English","DOB","Num_Siblings","Parent_Highest_ED","Fam_Income","Stan_Comp_Test_Q_B","Math_Q_B","Reading_Q_B","Class_Prep_B","Writing_Ability_B","Hours_HW_B","Hours_TV_B","Student_Job_B","Varsity_Baseball_B","JV_Baseball_B","JV_Softball_B","Varsity_Softball_B","JV_Basketball_B","Varsity_Basketball_B","JV_Football_B","Varsity_Football_B","JV_Soccer_B","Varsity_Soccer_B","JV_Other_B","Varsity_Other_B","JV_Individual_B","Varsity_Individual_B","Band_Chorus_B","Play_Musical_B","Student_Gov_B","Honor_Society_B","Yearbook_Newspaper_B","Service_Clubs_B","Hours_Spent_ExtraCiriculars_B","Num_Sports_B","Highest_Level_Sport_B","Future_Edu_Plans_B","Standardized_Test_F1","Int_Mural_F1","Int_Schol_F1","Grade_Level_F1","Math_Q_F1","Total_AP_F1","Total_GPA_F1","Senior_GPA_F1","Sophomore_GPA_F1","Band_Chorus_F1","Post_Secondary_College_F2","Highest_Ed_F2","Applied_College_F2","College_Type_F2","Highest_Ed_Expected_F2","Int_Mur_JV_F2","Int_Col_Varsity_F2","Post_Secondary_Adult_F3","High_School_F3","GED_F3","Credential_F3","Four_Year_F3"
255126,-5,1,7,1,198601,1,7,11,2,3,1,0.453,0.247,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,1,3,2,-5,-5,-5,-5,1,0,3,0,-3,6,-3,-3,0,0,0,-3,-3
255127,-5,1,4,1,198510,4,7,7,1,1,1,-1.214,-4,4,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,3,1,-8,-8,-8,-8,-8,-5,-5,-5,-5,-8,0,1,0,-3,6,-3,-3,0,0,0,-3,-3
255201,-5,2,6,1,198511,1,5,10,3,3,4,0.264,-4,15,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1,3,2,-5,-5,-5,-5,2,1,6,1,1,6,1,1,1,0,0,1,0
255202,-5,1,7,1,198510,0,7,8,4,4,4,0.743,-4,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,-9,0,0,0,7,3,1,2,2,4,-5,-5,-5,-5,1,1,6,1,1,8,1,1,1,0,0,1,0
255203,-5,2,7,1,198606,1,6,12,2,2,2,-0.673,-4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,3,2,-5,-5,-5,-5,2,1,6,1,4,7,3,3,1,0,0,1,0
255204,-5,1,2,0,198608,0,7,9,4,4,4,0.264,-4,6,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,1,1,7,3,2,2,3,4,-5,-5,-5,-5,1,1,6,1,1,7,2,1,-4,0,0,-4,-4
255205,-5,1,5,0,198601,2,3,9,1,1,1,-0.215,0.618,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,3,1,-5,-5,-5,-5,1,0,3,0,-3,4,-3,-3,-4,1,0,-4,-4
255206,-5,2,4,1,198601,3,2,9,3,3,3,-0.485,1.001,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,-1,3,2,3,3,3,-5,-5,-5,-5,1,0,3,0,-3,5,-3,-3,1,0,0,0,-9
255207,-5,2,6,1,198608,-4,1,5,1,1,2,-0.195,-0.246,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-4,-4,-4,-4,-8,-5,-5,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,-4,-4
255209,-5,2,7,1,198601,4,7,10,4,4,4,0.264,-4,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,7,3,1,1,3,4,-5,-5,-5,-5,1,1,6,1,2,7,1,1,1,1,0,1,1
255211,-5,1,7,1,198509,0,6,10,4,4,4,1.034,-4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,3,7,3,1,3,3,4,-5,-5,-5,-5,1,1,6,1,2,8,2,1,1,0,0,1,1
255213,-5,2,2,0,198604,0,6,9,3,4,3,0.163,-4,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,5,3,1,1,3,4,-5,-5,-5,-5,1,1,6,1,2,7,1,1,1,0,0,1,1
255214,-5,1,1,1,198509,1,5,10,1,3,1,0.163,-1.355,0,7,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,-1,1,1,1,3,2,-5,-5,-5,-5,2,-3,1,-3,-3,3,-3,-3,1,-9,0,0,0
255215,-5,1,1,0,198509,-4,3,9,3,2,4,0.743,-4,19,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,1,1,3,3,-5,-5,-5,-5,1,0,3,0,-3,9,-3,-3,0,1,0,-3,-3
255216,-5,1,4,0,198605,1,3,8,4,3,4,0.743,0.618,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,-4,-4,-4,-4,-8,-5,-5,-5,-5,-4,0,3,0,-3,5,-3,-3,0,1,1,-3,-3
255217,-5,2,7,1,198511,0,5,10,4,4,3,-2.172,-4,17,99,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,7,2,2,6,3,2,2,3,3,-5,-5,-5,-5,1,1,6,1,1,6,1,1,1,1,0,1,0
255218,-5,2,7,1,198603,0,3,10,4,3,4,0.743,1.001,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,1,3,3,-5,-5,-5,-5,1,1,6,1,1,6,1,1,-4,1,0,-4,-4
255219,-5,1,7,1,198602,1,6,11,4,4,4,-0.485,-4,17,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,15,2,2,5,3,1,1,3,3,-5,-5,-5,-5,3,1,5,1,4,8,1,1,-8,1,0,-8,-8
255220,-5,1,7,1,198604,7,6,10,4,4,4,0.743,-4,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,2,1,1,5,4,1,1,3,3,-5,-5,-5,-5,3,-8,-8,-8,-8,-8,-8,-8,1,0,0,0,1
256103,-5,2,4,0,198605,-4,2,9,2,2,2,0.743,0.807,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,1,3,1,-5,-5,-5,-5,1,1,5,0,4,7,1,1,1,0,0,0,0
256108,-5,1,4,1,198606,3,5,9,3,3,3,-0.215,1.001,9,-9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6,3,1,2,3,2,-5,-5,-5,-5,1,1,6,1,1,6,1,3,1,0,0,0,0
256109,-5,-4,-4,-4,-4,-4,-4,8,2,3,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,3,2,-5,-5,-5,-5,1,-4,-4,-4,-4,-4,-4,-4,0,-4,0,-3,-3
256110,-5,-4,-4,-4,-4,-4,-4,7,1,2,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,4,1,1,3,3,-5,-5,-5,-5,1,0,3,0,-3,3,-3,-3,1,-4,0,0,0
256111,-5,2,2,0,198607,-4,6,10,2,2,2,-2.07,-1.847,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,1,3,1,-5,-5,-5,-5,1,1,4,0,-9,9,1,1,1,0,0,-9,-9
256118,-5,-4,-4,-4,-4,-4,-4,12,2,2,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,4,1,1,3,2,-5,-5,-5,-5,1,1,6,1,1,7,1,1,-4,-4,0,-4,-4
256123,-5,1,4,0,198512,2,8,5,2,2,2,-1.591,0.807,3,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,-4,-4,-4,-4,-8,-5,-5,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,0,-4,-4
256124,-5,2,3,1,198511,1,5,9,3,3,3,0.743,-4,6,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,6,3,1,2,3,2,-5,-5,-5,-5,1,1,6,1,2,7,2,1,1,1,0,1,1
256125,-5,2,4,0,198604,1,7,9,4,4,4,-1.693,-4,97,4,0,0,0,0,0,0,0,0,0,0,0,-9,-9,1,0,0,0,0,1,0,0,10,1,1,7,3,1,1,3,3,-5,-5,-5,-5,1,1,6,1,1,8,1,1,1,0,0,1,0
256128,-5,-4,-4,-4,-4,-4,-4,10,3,3,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,3,1,1,3,4,-5,-5,-5,-5,1,-4,-4,-4,-4,-4,-4,-4,1,-4,0,1,0
256130,-5,-4,-4,-4,-4,-4,-4,11,3,2,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,3,1,1,3,3,-5,-5,-5,-5,3,1,5,1,4,8,1,1,1,-4,0,0,0
256131,-5,1,4,1,198601,4,6,6,3,3,3,0.163,1.001,10,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,5,1,1,1,3,3,-5,-5,-5,-5,1,0,3,1,-3,3,-3,-3,1,1,0,0,0
256134,-5,-4,-4,-4,-4,-4,-4,5,2,2,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,1,1,3,1,-5,-5,-5,-5,1,0,3,0,-3,3,-3,-3,1,-4,0,1,0
256161,-5,-8,-8,-8,-8,-8,-8,7,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3,1,1,3,1,-5,-5,-5,-5,1,0,3,0,-3,6,-3,-3,1,-8,0,0,-9
256201,-5,1,7,1,198602,1,6,11,4,4,4,1.034,0.465,4,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,2,2,7,-4,-4,-4,-4,-8,-5,-5,-5,-5,-4,1,6,1,1,6,1,1,1,0,0,1,0
256202,-5,-4,-4,-4,-4,-4,-4,13,3,3,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,1,3,3,4,-5,-5,-5,-5,1,1,5,1,4,7,1,1,1,-4,0,1,0
256203,-5,1,7,1,198510,1,6,12,3,4,3,0.264,1.464,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,2,6,3,1,3,3,4,-5,-5,-5,-5,1,1,6,1,1,6,3,3,-8,0,0,-8,-8
256205,-5,2,2,1,198602,-9,8,12,3,4,3,0.555,1.951,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,1,1,3,4,-5,-5,-5,-5,1,-4,-4,-4,-4,-4,-4,-4,1,0,0,1,0
256206,-5,1,7,1,198604,0,4,10,3,3,3,-0.634,0.704,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,1,1,3,3,-5,-5,-5,-5,1,0,1,1,-3,9,-3,-3,-8,0,0,-8,-8
256207,-5,-4,-4,-4,-4,-4,-4,12,4,4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,3,3,3,3,4,-5,-5,-5,-5,1,1,6,1,1,7,1,1,1,-4,0,0,0
256208,-5,1,7,1,198511,2,6,10,4,4,4,0.743,1.459,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,21,3,2,7,3,2,3,3,4,-5,-5,-5,-5,1,1,6,1,2,7,2,3,1,0,0,1,1
256210,-5,-4,-4,-4,-4,-4,-4,11,2,2,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,3,2,1,3,2,-5,-5,-5,-5,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,-4,-4
256212,-5,2,7,1,198606,1,6,11,3,3,3,0.096,0.052,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,2,5,3,1,1,3,3,-5,-5,-5,-5,1,1,6,1,1,9,2,1,1,0,0,1,0
256213,-5,2,7,1,198604,4,3,12,3,2,3,-9,0.704,15,-9,-9,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,1,-9,-9,7,3,1,2,3,2,-5,-5,-5,-5,1,1,5,1,4,6,1,1,-4,-9,0,-4,-4
256214,-5,2,3,1,198608,0,4,9,2,1,3,-2.361,-0.332,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,5,-4,-4,-4,-4,-8,-5,-5,-5,-5,-4,0,3,1,-3,9,-3,-3,1,0,0,0,-9
256215,-5,2,7,1,198606,3,2,4,3,3,3,-9,0.509,20,-9,-9,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,-9,-9,7,3,1,1,3,3,-5,-5,-5,-5,1,1,6,1,1,8,1,1,1,-9,0,0,0
256216,-5,1,7,1,198609,0,7,10,2,3,1,-0.984,-4,10,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,1,3,3,-5,-5,-5,-5,1,0,1,0,-3,7,-3,-3,1,0,1,0,0
256218,-5,-4,-4,-4,-4,-4,-4,11,4,4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,3,1,3,3,4,-5,-5,-5,-5,1,1,6,1,1,8,1,1,1,-4,0,0,1
256219,-5,2,7,1,198504,3,7,12,2,1,3,0.743,1.196,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,1,3,2,-5,-5,-5,-5,1,-4,-4,-4,-4,-4,-4,-4,1,1,0,0,0
256220,-5,2,4,1,198512,1,6,10,2,1,2,1.034,-0.411,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,1,3,1,-5,-5,-5,-5,1,-4,-4,-4,-4,-4,-4,-4,1,1,0,0,0
256301,-5,2,4,0,198601,6,2,2,1,1,1,0.264,-4,97,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-8,1,1,-8,-8,-5,-5,-5,-5,1,1,5,1,4,7,2,1,-8,0,0,-8,-8
256302,-5,1,5,1,198602,3,4,8,1,1,1,-1.234,0.509,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,1,1,3,2,-5,-5,-5,-5,1,1,5,1,4,7,2,2,1,0,0,0,0
256303,-5,1,7,1,198607,1,5,8,4,4,3,0.743,1.001,5,2,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,-9,2,5,3,-1,3,1,1,3,4,-5,-5,-5,-5,1,1,6,1,1,6,1,1,1,1,0,1,0
256304,-5,1,5,0,198512,4,3,9,4,3,4,0.743,0.052,10,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,7,3,1,1,3,4,-5,-5,-5,-5,1,1,5,1,4,9,1,1,1,0,0,0,0
256305,-5,1,4,1,198502,3,3,10,3,3,3,-0.653,-4,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,7,-8,1,1,-8,-8,-5,-5,-5,-5,3,0,3,1,-3,8,-3,-3,1,1,0,0,0
256306,-5,1,4,0,198506,-9,6,5,2,2,2,0.264,0.052,5,4,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,-8,-8,-8,-8,-8,-5,-5,-5,-5,-8,0,1,0,-3,2,-3,-3,0,-9,0,-3,-3
256307,-5,1,4,0,198311,3,5,8,1,1,1,0.555,0.241,3,99,-9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,1,2,2,-4,-4,-4,-4,-8,-5,-5,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4,1,-9,1,1,0
256308,-5,2,4,0,198608,-4,5,6,1,1,1,0.743,1.001,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,-8,-8,-8,-8,-8,-5,-5,-5,-5,-8,1,5,1,4,7,1,1,-8,0,0,-8,-8
256309,-5,1,5,0,198504,-4,1,11,1,1,2,-1.902,-4,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,1,2,-1,1,1,1,3,2,-5,-5,-5,-5,1,0,1,0,-3,6,-3,-3,1,1,0,0,0
256310,-5,2,5,0,198511,1,1,4,2,1,3,0.555,-1.282,98,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,1,1,5,1,1,1,3,1,-5,-5,-5,-5,1,1,5,1,4,6,1,1,1,0,0,0,0
256311,-5,1,4,0,198510,0,1,1,3,3,2,0.264,-1.087,21,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,4,1,1,3,2,-5,-5,-5,-5,1,1,5,1,4,6,1,1,1,1,0,0,0
256312,-5,2,4,0,198606,4,3,8,2,2,1,1.034,0.32,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,4,2,2,3,2,-5,-5,-5,-5,1,1,5,1,4,6,1,1,1,0,0,1,0
256313,-5,2,4,0,198711,2,2,2,1,2,1,-2.361,-4,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,3,2,-5,-5,-5,-5,1,1,5,1,4,6,1,1,1,0,0,1,0
256314,-5,1,7,0,198602,2,4,11,3,3,3,0.743,0.247,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-8,-8,-8,-8,-8,-5,-5,-5,-5,-8,-4,-4,-4,-4,-4,-4,-4,-4,1,0,-4,-4
256315,-5,2,4,0,198512,4,1,6,1,1,2,1.034,-0.332,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,1,3,1,-5,-5,-5,-5,1,1,5,1,4,6,1,1,1,0,0,0,0
256316,-5,2,5,0,198605,-4,1,3,1,2,1,0.555,-4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,4,1,1,3,1,-5,-5,-5,-5,2,1,5,1,4,6,1,1,1,0,0,0,0
256317,-5,2,4,0,198601,2,2,8,2,2,2,0.555,-4,17,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,7,-6,1,2,3,3,-5,-5,-5,-5,1,1,6,1,1,6,1,1,1,0,0,1,-9
256318,-5,1,6,0,198610,2,6,9,1,1,2,-1.713,0.052,14,4,-9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,4,4,1,3,2,1,-5,-5,-5,-5,1,0,3,0,-3,3,-3,-3,0,-9,0,-3,-3
256319,-5,1,5,1,198411,3,2,9,1,2,1,-0.195,-1.463,17,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,-8,-8,-8,-8,-8,-5,-5,-5,-5,-8,0,1,0,-3,9,-3,-3,0,1,1,-3,-3
256320,-5,2,4,0,198605,2,6,12,4,4,3,1.034,-4,17,2,-9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,2,7,3,1,3,3,4,-5,-5,-5,-5,1,1,6,1,1,8,3,1,1,-9,0,1,0
256321,-5,2,4,0,198602,3,4,9,2,2,2,1.034,-4,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,1,3,2,-5,-5,-5,-5,1,1,5,1,4,6,1,1,-4,1,0,-4,-4
256322,-5,1,4,0,198612,1,4,6,2,2,2,-9,0.515,7,-9,-9,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,1,2,-9,-9,5,1,1,1,3,2,-5,-5,-5,-5,1,1,5,1,4,6,1,1,1,-9,0,0,0
256323,-5,2,4,0,198609,2,5,6,1,2,1,-0.316,0.812,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-1,-8,1,1,-8,-8,-5,-5,-5,-5,1,1,6,1,4,7,1,1,1,0,0,1,0
256324,-5,1,4,0,198509,2,2,8,4,4,3,0.575,0.241,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,2,2,7,4,1,3,3,3,-5,-5,-5,-5,2,1,5,1,4,5,1,1,1,0,0,0,0
256325,-5,2,5,0,198602,4,2,2,1,1,1,0.743,-4,8,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,1,1,5,-4,-4,-4,-4,-8,-5,-5,-5,-5,-4,1,5,1,4,7,1,1,1,0,0,1,0
256326,-5,1,3,1,198605,3,5,7,1,1,1,-0.026,0.052,3,2,0,0,0,0,0,-9,-9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,5,4,1,1,3,2,-5,-5,-5,-5,1,0,1,0,-3,1,-3,-3,-4,0,0,-4,-4
256327,-5,2,5,1,198406,1,6,1,2,2,2,-9,-4,15,-9,-9,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,-1,-9,-9,5,4,2,1,3,2,-5,-5,-5,-5,1,0,3,0,-3,6,-3,-3,1,-9,0,0,0
256328,-5,2,4,0,198506,1,3,5,3,3,3,-2.172,-1.579,-9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,7,4,1,1,3,1,-5,-5,-5,-5,1,1,5,1,4,6,1,1,-4,0,0,-4,-4
256330,-5,1,4,1,198509,4,3,3,1,1,2,-9,-1.658,2,-9,-9,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,-9,-9,2,-4,-4,-4,-4,-8,-5,-5,-5,-5,-4,0,3,0,-3,6,-3,-3,-4,-9,0,-4,-4
256332,-5,1,7,1,198604,2,6,8,3,3,3,-9,1.27,5,-9,-9,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,2,-9,-9,5,4,1,2,3,3,-5,-5,-5,-5,1,1,5,1,4,7,1,1,1,-9,0,0,0
256333,-5,2,4,0,198504,3,2,6,1,1,1,-9,-0.137,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,-1,-8,-8,-8,-8,-8,-5,-5,-5,-5,-8,0,1,0,-3,7,-3,-3,1,0,0,0,-9
256334,-5,1,5,0,198609,2,1,4,1,2,1,0.555,0.783,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,3,2,-5,-5,-5,-5,1,-4,-4,-4,-4,-4,-4,-4,-4,-9,0,-4,-4
256361,-5,-8,-8,-8,-8,-8,-8,7,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,4,1,1,3,4,-5,-5,-5,-5,1,1,5,1,4,6,1,1,1,-8,0,0,0
256362,-5,-8,-8,-8,-8,-8,-8,9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,1,1,3,1,-5,-5,-5,-5,1,1,5,1,4,9,1,1,1,-8,0,0,0
257101,-5,2,7,1,198510,2,5,11,1,1,1,-2.361,-0.114,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,4,1,1,3,1,-5,-5,-5,-5,2,1,4,1,7,5,3,1,1,0,0,-9,0
257104,-5,2,7,1,198607,0,2,7,2,2,2,0.743,0.052,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,1,7,2,1,1,3,2,-5,-5,-5,-5,2,0,3,0,-3,6,-3,-3,0,0,0,-3,-3
257105,-5,2,7,1,198511,2,7,11,4,4,4,0.743,-0.52,14,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17,2,3,5,3,1,3,3,4,-5,-5,-5,-5,1,1,6,1,1,7,1,1,1,1,0,1,-9
257106,-5,1,4,1,198601,2,4,9,1,1,1,0.743,-0.703,19,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,1,5,-4,-4,-4,-4,-8,-5,-5,-5,-5,-4,0,2,0,-3,4,-3,-3,1,0,1,0,-9
257107,-5,1,7,1,198512,1,3,9,4,4,4,-0.485,0.503,3,5,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,21,0,0,5,4,1,1,3,4,-5,-5,-5,-5,3,-8,-8,-8,-8,-8,-8,-8,1,-9,0,0,-9
257108,-5,2,7,1,198608,2,2,9,1,1,2,0.743,-0.63,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,-1,3,1,2,3,1,-5,-5,-5,-5,1,1,5,0,4,6,1,1,1,1,0,1,0
257109,-5,1,7,1,198602,3,7,10,4,4,4,0.264,1.683,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15,0,0,6,3,1,1,3,4,-5,-5,-5,-5,2,1,6,1,2,7,1,1,1,0,0,1,1
